3500.0	-5.5951863942e-07
3510.0	2.90247317025e-06
3520.0	4.81222116377e-07
3530.0	2.07138555197e-07
3540.0	-2.08116460954e-07
3550.0	4.64841946268e-07
3560.0	2.08776759791e-06
3570.0	1.8152084067e-06
3580.0	-2.91886095738e-07
3590.0	2.58598447545e-07
3600.0	-3.61466192089e-07
3610.0	-2.69325170166e-07
3620.0	-1.05093498348e-07
3630.0	6.32680894341e-07
3640.0	1.26075394746e-06
3650.0	1.02984056838e-08
3660.0	-2.69029527544e-08
3670.0	1.64305561157e-07
3680.0	-6.84674375862e-07
3690.0	3.80399853839e-07
3700.0	2.11843257603e-07
3710.0	1.45980095567e-06
3720.0	-3.86006121289e-07
3730.0	6.99791144143e-07
3740.0	5.5299841506e-07
3750.0	-7.07731331318e-08
3760.0	1.48780804921e-06
3770.0	2.19229491449e-06
3780.0	1.10043174573e-06
3790.0	2.92071746344e-07
3800.0	8.28975942113e-07
3810.0	-2.85934049771e-07
3820.0	5.84423787586e-07
3830.0	2.1064379041e-07
3840.0	6.07285585374e-07
3850.0	-1.44434949334e-07
3860.0	1.17066736038e-06
3870.0	2.05713217838e-06
3880.0	6.79000663695e-07
3890.0	-1.92677855892e-08
3900.0	2.07330288049e-07
3910.0	1.6074712903e-06
3920.0	3.24171367083e-07
3930.0	-1.45818717101e-07
3940.0	-1.43558935406e-07
3950.0	7.12852454399e-07
3960.0	4.48249267038e-07
3970.0	9.14005283903e-07
3980.0	1.01262139651e-06
3990.0	2.88892238132e-07
4000.0	-6.13583095443e-09
4010.0	-4.55873248484e-07
4020.0	7.14832765425e-07
4030.0	7.69055532146e-07
4040.0	-2.59347046949e-07
4050.0	4.13179378711e-07
4060.0	4.75528565858e-07
4070.0	-3.18426657486e-07
4080.0	1.17179774861e-06
4090.0	2.40362965087e-07
4100.0	5.5380928643e-07
4110.0	8.01838780262e-07
4120.0	7.32938758574e-07
4130.0	9.03378804651e-07
4140.0	-1.575215407e-07
4150.0	-8.54251140936e-08
4160.0	4.38560817884e-07
4170.0	1.87531796314e-07
4180.0	3.81448955977e-07
4190.0	3.24225396753e-07
4200.0	3.83542044347e-07
4210.0	2.60616786818e-07
4220.0	4.52312178822e-07
4230.0	-1.4537969939e-08
4240.0	-3.15603685408e-08
4250.0	-2.61939092638e-08
4260.0	7.75079627147e-07
4270.0	3.39367261404e-07
4280.0	1.33736500629e-06
4290.0	8.63067725732e-07
4300.0	2.73148089036e-07
4310.0	2.12132590605e-07
4320.0	1.10593168756e-06
4330.0	7.23720120277e-07
4340.0	1.62155345151e-07
4350.0	5.99337397489e-07
4360.0	1.0822443528e-06
4370.0	7.81611646516e-08
4380.0	5.45430282273e-07
4390.0	3.48328654809e-07
4400.0	7.45172485495e-07
4410.0	7.45742170238e-07
4420.0	9.27608709844e-08
4430.0	8.76226579294e-07
4440.0	8.75108526088e-07
4450.0	6.17394391611e-07
4460.0	4.24726721349e-07
4470.0	7.49628270569e-07
4480.0	1.69767290004e-07
4490.0	9.42015049077e-07
4500.0	4.29956713788e-07
4510.0	1.10774507789e-07
4520.0	7.05303364157e-07
4530.0	5.67408903862e-07
4540.0	1.33606340569e-06
4550.0	-9.55636281219e-08
4560.0	1.53848918671e-06
4570.0	3.64256038665e-07
4580.0	6.40794667106e-07
4590.0	-2.14448014901e-08
4600.0	7.79694858011e-07
4610.0	7.1123838552e-07
4620.0	6.43230748665e-07
4630.0	1.05164940578e-06
4640.0	1.04014723945e-07
4650.0	9.1651764933e-07
4660.0	3.10024120154e-07
4670.0	9.12839141165e-07
4680.0	9.12580162549e-07
4690.0	3.81975326036e-07
4700.0	1.53679607706e-07
4710.0	1.09252482616e-06
4720.0	1.5310739343e-08
4730.0	5.89095577652e-07
4740.0	5.18276010553e-07
4750.0	5.19518152942e-07
4760.0	5.90703109538e-07
4770.0	1.22041865325e-06
4780.0	1.4988215753e-06
4790.0	9.3780812449e-07
4800.0	1.35077777941e-06
4810.0	5.91439345499e-07
4820.0	4.5511086455e-07
4830.0	1.81458247539e-07
4840.0	1.4063728031e-06
4850.0	3.22247529994e-07
4860.0	5.98330757384e-07
4870.0	1.47693276631e-06
4880.0	4.53868892691e-07
4890.0	8.18044554762e-07
4900.0	5.28050577486e-07
4910.0	5.27931774741e-07
4920.0	8.15569762835e-07
4930.0	6.72128123824e-07
4940.0	9.56439862421e-07
4950.0	6.00993303124e-07
4960.0	1.09574227736e-06
4970.0	4.60432772798e-07
4980.0	5.3114814591e-07
4990.0	1.0894711977e-06
5000.0	5.31276725724e-07
5010.0	7.39448978493e-07
5020.0	8.08744914593e-07
5030.0	3.94313474317e-07
5040.0	6.68668633352e-07
5050.0	3.95621100324e-07
5060.0	8.29004704883e-07
5070.0	7.55221719828e-07
5080.0	9.03476291114e-07
5090.0	1.26820236801e-06
5100.0	1.65971457022e-07
5110.0	1.11857013962e-06
5120.0	6.81207097841e-07
5130.0	4.62547319557e-07
5140.0	6.0808224589e-07
5150.0	1.33168100547e-06
5160.0	5.35914352895e-07
5170.0	8.96990172805e-07
5180.0	7.5178240877e-07
5190.0	8.21725450351e-07
5200.0	3.20708664958e-07
5210.0	3.21898113498e-07
5220.0	3.22366389582e-07
5230.0	6.06552191584e-07
5240.0	6.06982666795e-07
5250.0	6.06432138284e-07
5260.0	8.87658302418e-07
5270.0	4.64741816586e-07
5280.0	7.46006946883e-07
5290.0	5.34668799901e-07
5300.0	5.34257083018e-07
5310.0	7.45019463011e-07
5320.0	2.54963737234e-07
5330.0	6.74789362165e-07
5340.0	8.82335825736e-07
5350.0	4.64048866888e-07
5360.0	1.09242853341e-06
5370.0	8.14303348307e-07
5380.0	6.73942565754e-07
5390.0	-1.29912258728e-08
5400.0	9.5513917131e-07
5410.0	5.34035734745e-07
5420.0	1.02723220152e-06
5430.0	9.59438125392e-07
5440.0	1.03446507183e-06
5450.0	3.89111846744e-07
5460.0	1.04311322957e-06
5470.0	8.9364135647e-07
5480.0	7.48121578908e-07
5490.0	1.10189716906e-06
5500.0	6.04060801379e-07
5510.0	6.72994758588e-07
5520.0	7.42798931697e-07
5530.0	9.50341075168e-07
5540.0	6.7060523179e-07
5550.0	6.702289852e-07
5560.0	9.78867205959e-07
5570.0	6.78324965975e-07
5580.0	4.56476982436e-07
5590.0	3.83325925668e-07
5600.0	6.74209218232e-07
5610.0	7.46333967072e-07
5620.0	8.15838802737e-07
5630.0	5.98690235165e-07
5640.0	8.11711288407e-07
5650.0	8.8273742449e-07
5660.0	3.13344003189e-07
5670.0	8.74247461979e-07
5680.0	3.88605712942e-07
5690.0	6.79157267314e-07
5700.0	1.04703985926e-06
5710.0	3.08295341256e-07
5720.0	2.92720500283e-07
5730.0	1.47972883724e-07
5740.0	1.00419617866e-06
5750.0	6.79956656313e-07
5760.0	7.49995422211e-07
5770.0	3.05784880084e-07
5780.0	1.13411533675e-06
5790.0	4.49459747642e-07
5800.0	5.23176879597e-07
5810.0	4.48905637995e-07
5820.0	1.21360301364e-06
5830.0	9.09460862175e-09
5840.0	1.18265506899e-06
5850.0	3.64453995871e-07
5860.0	4.40293490556e-07
5870.0	5.99293912273e-07
5880.0	1.00532008673e-06
5890.0	4.42277865886e-07
5900.0	9.16414876428e-07
5910.0	9.75318243945e-07
5920.0	8.82353106135e-07
5930.0	9.43420275235e-07
5940.0	7.91358218066e-07
5950.0	9.17532588574e-07
5960.0	7.15716737432e-07
5970.0	7.78513822297e-07
5980.0	9.69564666775e-07
5990.0	8.39293136323e-07
6000.0	7.76054832841e-07
6010.0	1.10457131086e-06
6020.0	5.77913397137e-07
6030.0	3.31523153818e-07
6040.0	7.68222719216e-07
6050.0	9.00900772649e-07
6060.0	9.36769083637e-07
6070.0	8.22999311367e-07
6080.0	5.78882918489e-07
6090.0	7.69822122493e-07
6100.0	9.66465336205e-07
6110.0	8.41575854338e-07
6120.0	8.43444638576e-07
6130.0	6.48669526981e-07
6140.0	1.16192950372e-06
6150.0	9.4797883321e-07
6160.0	3.03089592535e-07
6170.0	4.46337111271e-07
6180.0	8.68902134243e-07
6190.0	8.66463267357e-07
6200.0	6.67344522753e-07
6210.0	9.59863086791e-07
6220.0	5.9012654674e-07
6230.0	3.04702354015e-07
6240.0	8.19399815555e-07
6250.0	8.13806138922e-07
6260.0	9.5147237289e-07
6270.0	2.34456550174e-07
6280.0	6.48145999094e-07
6290.0	7.29804128241e-07
6300.0	9.38691130159e-07
6310.0	5.83585915592e-07
6320.0	7.92027094576e-07
6330.0	6.5435790475e-07
6340.0	4.49700593208e-07
6350.0	8.5582456677e-07
6360.0	7.20091350104e-07
6370.0	1.18707714591e-06
6380.0	6.41828876269e-07
6390.0	7.6608063182e-07
6400.0	8.29864063689e-07
6410.0	9.56770350058e-07
6420.0	1.02460160178e-06
6430.0	1.22503013245e-06
6440.0	5.78407934881e-07
6450.0	7.01581143403e-07
6460.0	8.29814950976e-07
6470.0	1.15045781968e-06
6480.0	6.35123171833e-07
6490.0	1.12982263545e-06
6500.0	1.03818445041e-06
6510.0	1.05229560177e-06
6520.0	8.82050528617e-07
6530.0	1.14805663998e-06
6540.0	1.11436384032e-06
6550.0	1.86921329259e-06
6560.0	1.50827372636e-06
6570.0	2.56256339526e-06
6580.0	3.76103662347e-06
6590.0	5.74421619604e-06
6600.0	8.97684731171e-06
6610.0	1.44102468767e-05
6620.0	2.18789118662e-05
6630.0	3.57062926923e-05
6640.0	5.79474435654e-05
6650.0	9.31154572754e-05
6660.0	0.00015225810057
6670.0	0.00024081004085
6680.0	0.000396425573854
6690.0	0.000622783030849
6700.0	0.000981054501608
6710.0	0.00152034289204
6720.0	0.00233023823239
6730.0	0.0034998357296
6740.0	0.00514437770471
6750.0	0.00739852758124
6760.0	0.010430897586
6770.0	0.0144948242232
6780.0	0.0197784677148
6790.0	0.0263226870447
6800.0	0.0343493670225
6810.0	0.0440195128322
6820.0	0.0553242564201
6830.0	0.0684798210859
6840.0	0.083270162344
6850.0	0.0994339436293
6860.0	0.117154300213
6870.0	0.11087962985
6880.0	0.144250512123
6890.0	0.160852059722
6900.0	0.184359878302
6910.0	0.209829300642
6920.0	0.234658479691
6930.0	0.256459087133
6940.0	0.275733232498
6950.0	0.298520803452
6960.0	0.317553818226
6970.0	0.341795831919
6980.0	0.358648121357
6990.0	0.372476279736
7000.0	0.388335049152
7010.0	0.403090655804
7020.0	0.414826214314
7030.0	0.428079634905
7040.0	0.4383276999
7050.0	0.448663443327
7060.0	0.458015471697
7070.0	0.467498540878
7080.0	0.474912494421
7090.0	0.480920612812
7100.0	0.486675292253
7110.0	0.491842836142
7120.0	0.496606558561
7130.0	0.501120686531
7140.0	0.504506766796
7150.0	0.505771696568
7160.0	0.507110893726
7170.0	0.498765170574
7180.0	0.496678888798
7190.0	0.493678599596
7200.0	0.495662719011
7210.0	0.508892178535
7220.0	0.51367855072
7230.0	0.507591664791
7240.0	0.501339375973
7250.0	0.503998100758
7260.0	0.506707668304
7270.0	0.506373405457
7280.0	0.504515349865
7290.0	0.502169847488
7300.0	0.506189465523
7310.0	0.506297528744
7320.0	0.507545530796
7330.0	0.509299993515
7340.0	0.5100902915
7350.0	0.508625388145
7360.0	0.509160518646
7370.0	0.508030533791
7380.0	0.508622705936
7390.0	0.507535815239
7400.0	0.508029341698
7410.0	0.508198559284
7420.0	0.50755739212
7430.0	0.508140444756
7440.0	0.506583929062
7450.0	0.506142735481
7460.0	0.505918264389
7470.0	0.505265176296
7480.0	0.504715740681
7490.0	0.504949450493
7500.0	0.504299521446
7510.0	0.503334760666
7520.0	0.501688063145
7530.0	0.500924646854
7540.0	0.499388247728
7550.0	0.498572468758
7560.0	0.496904999018
7570.0	0.495492130518
7580.0	0.494241893291
7590.0	0.465645939112
7600.0	0.23862926662
7610.0	0.244782879949
7620.0	0.379761129618
7630.0	0.309270352125
7640.0	0.337597310543
7650.0	0.383432745934
7660.0	0.422816872597
7670.0	0.448310315609
7680.0	0.462352931499
7690.0	0.468713372946
7700.0	0.471094757318
7710.0	0.471903324127
7720.0	0.47028580308
7730.0	0.46895724535
7740.0	0.466946184635
7750.0	0.465708494186
7760.0	0.463261127472
7770.0	0.461395949125
7780.0	0.460725575686
7790.0	0.457994580269
7800.0	0.458215624094
7810.0	0.454989761114
7820.0	0.453537553549
7830.0	0.452996701002
7840.0	0.450116753578
7850.0	0.449343115091
7860.0	0.446331501007
7870.0	0.444255620241
7880.0	0.44226410985
7890.0	0.438864320517
7900.0	0.436318129301
7910.0	0.434137523174
7920.0	0.431576818228
7930.0	0.428939789534
7940.0	0.427305698395
7950.0	0.423856556416
7960.0	0.418291389942
7970.0	0.417497754097
7980.0	0.412811726332
7990.0	0.410515487194
8000.0	0.406876176596
8010.0	0.402646750212
8020.0	0.398706942797
8030.0	0.396105915308
8040.0	0.391522377729
8050.0	0.389278441668
8060.0	0.386432617903
8070.0	0.384620755911
8080.0	0.379748165607
8090.0	0.376861721277
8100.0	0.373674124479
8110.0	0.37074020505
8120.0	0.368726670742
8130.0	0.363166362047
8140.0	0.360339999199
8150.0	0.354338228703
8160.0	0.350572228432
8170.0	0.353534638882
8180.0	0.350739479065
8190.0	0.35460460186
8200.0	0.355712264776
8210.0	0.362736582756
8220.0	0.357661962509
8230.0	0.33590900898
8240.0	0.356690078974
8250.0	0.360109835863
8260.0	0.354690998793
8270.0	0.35426774621
8280.0	0.347623735666
8290.0	0.345325917006
8300.0	0.345105797052
8310.0	0.344978660345
8320.0	0.336923807859
8330.0	0.33749833703
8340.0	0.335567802191
8350.0	0.332246869802
8360.0	0.328158468008
8370.0	0.325451076031
8380.0	0.320553213358
8390.0	0.315184414387
8400.0	0.306024461985
8410.0	0.293974339962
8420.0	0.279590934515
8430.0	0.263015061617
8440.0	0.24051040411
8450.0	0.215267062187
8460.0	0.189024373889
8470.0	0.16147582233
8480.0	0.135994404554
8490.0	0.111784391105
8500.0	0.0908306241035
8510.0	0.073051892221
8520.0	0.0581363663077
8530.0	0.046173106879
8540.0	0.0368887409568
8550.0	0.0294962991029
8560.0	0.0233515296131
8570.0	0.0195971652865
8580.0	0.015591647476
8590.0	0.012943951413
8600.0	0.0103345150128
8610.0	0.00860936101526
8620.0	0.00690298434347
8630.0	0.00593555858359
8640.0	0.00500205531716
8650.0	0.00428462168202
8660.0	0.00357696576975
8670.0	0.00327496347018
8680.0	0.00297695095651
8690.0	0.00283898389898
8700.0	0.00230622524396
8710.0	0.00193116639275
8720.0	0.00156269036233
8730.0	0.00133518187795
8740.0	0.00111126492266
8750.0	0.000939199875575
8760.0	0.000769971695263
8770.0	0.000675243732985
