2750  0.00
2800  3.86
2850 12.43
2900 22.68
2950 30.85
3000 36.11
3050 39.22
3100 41.50
3150 43.15
3200 44.72
3250 45.71
3300 46.53
3350 47.23
3400 47.92
3450 48.41
3500 48.58
3550 48.60
3600 48.12
3650 47.06
3700 45.32
3750 42.28
3800 37.65
3850 30.96
3900 22.81
3950 14.81
4000  8.45
4050  4.31
4100  2.07
4150  1.01
4200  0.53
4250  0.30
4300  0.01
4350  0.00
