4750  0.00
4800  0.43
4850  2.60
4900  8.57
4950 17.07
5000 25.18
5050 31.22
5100 35.20
5150 37.67
5200 39.06
5250 39.70
5300 39.70
5350 39.33
5400 38.51
5450 37.46
5500 35.96
5550 34.20
5600 32.15
5650 29.84
5700 27.39
5750 24.61
5800 21.76
5850 18.90
5900 16.17
5950 13.55
6000 11.10
6050  8.93
6100  7.06
6150  5.45
6200  4.15
6250  3.04
6300  2.16
6350  1.60
6400  1.08
6450  0.44
6500  0.00
